calc_R11,calc_R12,calc_R13,calc_01,calc_R21,calc_R22,calc_R23,calc_02,calc_R31,calc_R32,calc_R33,calc_03,calc_TX,calc_TY,calc_TZ,calc_1
0.875376476,-0.24027969,-0.419501724,0,-0.294545613,0.423007369,-0.856917527,0,0.383352198,0.873687837,0.299517371,0,-9.550814406,-5.466769108,8.124369333,1
0.876470548,-0.24155027,-0.416476706,0,-0.289294154,0.427237671,-0.856607766,0,0.384848375,0.871275754,0.304582155,0,-9.588588997,-5.454614867,8.063722175,1
0.877573727,-0.242806491,-0.413411854,0,-0.284006795,0.431438141,-0.856271727,0,0.386269975,0.868853347,0.309660084,0,-9.625877534,-5.442326996,8.002667814,1
0.87868627,-0.244047775,-0.410306133,0,-0.278683611,0.435608668,-0.855909185,0,0.38761564,0.866421244,0.31475124,0,-9.662668885,-5.429913456,7.94119969,1
0.87980843,-0.245273529,-0.407158472,0,-0.273324666,0.439749167,-0.855519899,0,0.388883984,0.863980073,0.319855719,0,-9.698951695,-5.41738239,7.879310874,1
0.880940458,-0.246483156,-0.403967776,0,-0.267930024,0.443859567,-0.855103612,0,0.390073599,0.861530463,0.324973612,0,-9.734714409,-5.404742021,7.816994305,1
0.882082596,-0.247676045,-0.400732917,0,-0.26249974,0.447939821,-0.854660051,0,0.391183052,0.859073043,0.330105023,0,-9.769945249,-5.392000713,7.754242605,1
0.883235082,-0.248851581,-0.397452741,0,-0.257033867,0.451989901,-0.854188926,0,0.392210889,0.85660844,0.335250053,0,-9.804632211,-5.379166917,7.691048211,1
0.88439814,-0.250009145,-0.394126069,0,-0.251532457,0.456009794,-0.853689927,0,0.393155636,0.854137281,0.340408799,0,-9.838763067,-5.366249152,7.627403424,1
0.885571981,-0.251148113,-0.390751702,0,-0.245995559,0.459999518,-0.853162721,0,0.394015802,0.851660184,0.345581364,0,-9.872325392,-5.353255993,7.563300284,1
0.884753607,-0.253677224,-0.390971765,0,-0.244321475,0.461924229,-0.852603673,0,0.396885464,0.849866973,0.346710334,0,-9.904189671,-5.332324764,7.551925934,1
0.883935816,-0.25619025,-0.391182858,0,-0.242624876,0.46386223,-0.852035798,0,0.399738217,0.848055651,0.347866312,0,-9.935989764,-5.311359302,7.540234514,1
0.883118897,-0.25868699,-0.391384791,0,-0.240905403,0.465813676,-0.851458869,0,0.40257372,0.846226128,0.349049767,0,-9.967725377,-5.290360361,7.52822007,1
0.882303296,-0.261166976,-0.391577202,0,-0.239162567,0.467778872,-0.850872607,0,0.405391368,0.844378314,0.350261476,0,-9.99939508,-5.26933053,7.515872907,1
0.881489574,-0.263629556,-0.391759605,0,-0.237395787,0.46975822,-0.850276693,0,0.408190362,0.84251212,0.351502427,0,-10.03099666,-5.248273682,7.503180693,1
0.88067807,-0.266074493,-0.391931757,0,-0.235604646,0.471751912,-0.849670868,0,0.410970301,0.840627443,0.352773176,0,-10.06252969,-5.227190768,7.490136339,1
0.879869257,-0.268501495,-0.39209315,0,-0.23378854,0.473760061,-0.849054959,0,0.4137306,0.838724241,0.35407434,0,-10.09399349,-5.206083247,7.476731318,1
0.879063535,-0.270910296,-0.392243435,0,-0.231946978,0.475782829,-0.848428724,0,0.416470768,0.836802433,0.355406511,0,-10.1253874,-5.184952295,7.462957794,1
0.878261227,-0.273300681,-0.392382409,0,-0.230079634,0.477820294,-0.847791914,0,0.419190385,0.834861967,0.356770117,0,-10.15671048,-5.163798777,7.448810052,1
0.877462678,-0.275672427,-0.392509825,0,-0.22818611,0.479872607,-0.84714425,0,0.421889024,0.832902752,0.358165684,0,-10.18796206,-5.142623519,7.434281154,1
0.88342334,-0.277703936,-0.377417178,0,-0.214863766,0.475705815,-0.852958111,0,0.416409371,0.83461638,0.360581106,0,-10.23647027,-5.130678282,7.355523126,1
0.889085076,-0.279730352,-0.362323968,0,-0.201549747,0.471450928,-0.858552108,0,0.410981054,0.83635217,0.362780403,0,-10.2839516,-5.118625436,7.277862093,1
0.89445288,-0.281745813,-0.347236723,0,-0.188249877,0.467110688,-0.863926842,0,0.405605755,0.838109123,0.364769886,0,-10.33042297,-5.106494816,7.20127635,1
0.899533143,-0.283742347,-0.332160209,0,-0.174969299,0.462687969,-0.869083188,0,0.400282236,0.839886971,0.366556964,0,-10.3758846,-5.094333603,7.125726711,1
0.904330949,-0.285714645,-0.317100418,0,-0.161714916,0.458182422,-0.874023543,0,0.395011164,0.841686408,0.368144225,0,-10.42034088,-5.082172448,7.051228444,1
0.908853865,-0.287657191,-0.302056273,0,-0.148486831,0.453593971,-0.878751484,0,0.389790088,0.843508062,0.369537329,0,-10.46380646,-5.070043551,6.977739047,1
0.913107339,-0.28956761,-0.287028896,0,-0.135287454,0.448919354,-0.8832716,0,0.384619673,0.845353188,0.370736691,0,-10.50630468,-5.057957892,6.905277121,1
0.917093152,-0.291445738,-0.272028551,0,-0.12212409,0.444161935,-0.887584296,0,0.379507388,0.847218719,0.371745323,0,-10.5478833,-5.045902107,6.833866762,1
0.920815573,-0.293288781,-0.257061026,0,-0.109001931,0.439322931,-0.891691618,0,0.374455951,0.849103676,0.372566354,0,-10.58856785,-5.033886062,6.763515496,1
0.924281423,-0.295088811,-0.242128984,0,-0.095921267,0.434413102,-0.89559163,0,0.369463072,0.851004025,0.373214667,0,-10.62836962,-5.021952202,6.694096722,1
0.927493036,-0.296844694,-0.227244131,0,-0.082891862,0.429435592,-0.899285278,0,0.364534781,0.852917522,0.373692512,0,-10.66731724,-5.010097941,6.625650422,1
0.930449216,-0.298564908,-0.212422343,0,-0.069925361,0.424389307,-0.902775808,0,0.359686947,0.854840752,0.373995439,0,-10.70550272,-4.998248202,6.558304597,1
0.93315115,-0.30025634,-0.197674129,0,-0.057025638,0.419281113,-0.906063698,0,0.354932399,0.856766875,0.374130344,0,-10.74303198,-4.986334659,6.492050267,1
0.935599691,-0.301927999,-0.183010112,0,-0.044195963,0.414118059,-0.909149575,0,0.350285505,0.85868837,0.374104729,0,-10.78002508,-4.974273646,6.426874377,1
0.937796548,-0.303587232,-0.168441169,0,-0.031443422,0.408900748,-0.912037,0,0.345758508,0.860601517,0.373919888,0,-10.81657329,-4.961998874,6.362830854,1
0.939744624,-0.305238709,-0.153978476,0,-0.018776289,0.403630685,-0.914729316,0,0.341361234,0.862503102,0.373578516,0,-10.85274764,-4.94946496,6.29996196,1
0.94144818,-0.306883878,-0.139633842,0,-0.006205346,0.398308371,-0.917230579,0,0.337100605,0.864391536,0.37308237,0,-10.88859004,-4.93665269,6.238324616,1
0.942915181,-0.308518837,-0.125407687,0,0.006268535,0.392937334,-0.919543885,0,0.332973972,0.866265767,0.372440539,0,-10.92411211,-4.923584672,6.177851561,1
0.944151474,-0.310143366,-0.11130627,0,0.018640669,0.3875223,-0.921671847,0,0.328984071,0.868123009,0.371661031,0,-10.95934913,-4.910255129,6.118510974,1
0.945164026,-0.311755777,-0.097330876,0,0.030909998,0.3820668,-0.923617633,0,0.325130029,0.869961664,0.370752165,0,-10.99432361,-4.896671373,6.060246307,1
0.94806364,-0.308199068,-0.078668093,0,0.048578178,0.384712665,-0.921757195,0,0.31434932,0.870062929,0.379703839,0,-10.99108967,-4.928044209,5.878355311,1
0.950606017,-0.304583262,-0.059810014,0,0.066262589,0.38737272,-0.919538822,0,0.303244902,0.87015597,0.388421314,0,-10.98330574,-4.9596814,5.696271794,1
0.952778339,-0.300916251,-0.040778016,0,0.083941935,0.390042032,-0.916962903,0,0.291834179,0.870239406,0.396883092,0,-10.9709853,-4.991514076,5.514291889,1
0.954567876,-0.297209993,-0.021596058,0,0.1015951,0.392715231,-0.914031281,0,0.280140331,0.870310845,0.405068423,0,-10.95419477,-5.023443409,5.332722602,1
0.955963647,-0.293476174,-0.002289345,0,0.119200816,0.395386994,-0.910747106,0,0.268187753,0.870368233,0.412958192,0,-10.93301929,-5.055375018,5.151867273,1
0.956956382,-0.289726662,0.01711562,0,0.136737687,0.398051616,-0.907115051,0,0.256002516,0.870409888,0.420534587,0,-10.90756662,-5.087215503,4.972029664,1
0.957538667,-0.285973352,0.036591564,0,0.154184734,0.400703415,-0.903141097,0,0.243611922,0.870434383,0.427781739,0,-10.87796593,-5.118873631,4.793504945,1
0.957705436,-0.282226188,0.056113078,0,0.171523379,0.403338467,-0.898831359,0,0.231041185,0.870440383,0.434687832,0,-10.84434808,-5.150274917,4.616543621,1
0.957453202,-0.278495022,0.075656381,0,0.18873753,0.405953374,-0.894192375,0,0.218315162,0.870426551,0.44124382,0,-10.80685754,-5.181347285,4.441365424,1
0.956779968,-0.274789554,0.095198703,0,0.205812561,0.408544042,-0.889231666,0,0.20545871,0.870392134,0.447441897,0,-10.76565158,-5.212022019,4.268177645,1
0.955685741,-0.271118295,0.11471545,0,0.222731867,0.411104309,-0.883959141,0,0.192497479,0.870337933,0.45327321,0,-10.72089682,-5.242242326,4.097214594,1
0.95417231,-0.267488645,0.134182813,0,0.239479909,0.413628271,-0.878385466,0,0.179456333,0.870265177,0.458730799,0,-10.6727654,-5.271961559,3.928692844,1
0.952243344,-0.263906633,0.153577026,0,0.256041202,0.4161097,-0.872522562,0,0.166359601,0.870175848,0.463808663,0,-10.62143399,-5.301145148,3.762824835,1
0.949904346,-0.260376515,0.172875111,0,0.272400743,0.418541959,-0.866383555,0,0.153230443,0.870072812,0.468501582,0,-10.5670795,-5.329773371,3.599816795,1
0.947161615,-0.256903259,0.192056218,0,0.288546775,0.420920211,-0.859980776,0,0.14009152,0.869957982,0.472808074,0,-10.50989009,-5.357821297,3.439828612,1
0.944022616,-0.253491282,0.211100619,0,0.304468854,0.423240135,-0.853326728,0,0.126964632,0.869833294,0.476728459,0,-10.45005674,-5.385268747,3.282999457,1
0.940496031,-0.25014378,0.229989791,0,0.320157524,0.425498079,-0.846434016,0,0.11386999,0.869700795,0.480264669,0,-10.38776572,-5.412104975,3.129448809,1
0.936591015,-0.246864003,0.248707528,0,0.335605835,0.427691157,-0.8393146,0,0.100826551,0.869562211,0.483420695,0,-10.32320396,-5.438318888,2.979264042,1
0.932317096,-0.24365301,0.267241545,0,0.350809357,0.429815371,-0.831980494,0,0.087850028,0.869420472,0.486199974,0,-10.25654061,-5.463916444,2.832518978,1
0.927684787,-0.240512444,0.285577837,0,0.365762651,0.431867104,-0.824444351,0,0.074957452,0.869278189,0.488607011,0,-10.18795762,-5.488899452,2.689288531,1
0.924783608,-0.237086137,0.297599466,0,0.374116148,0.423976717,-0.824791399,0,0.069371363,0.874090331,0.48078447,0,-10.16556185,-5.504648336,2.700528158,1
0.921730179,-0.233618996,0.309573322,0,0.382518421,0.415942357,-0.82502825,0,0.063977614,0.878870935,0.472750193,0,-10.14432291,-5.519772869,2.713485739,1
0.918517484,-0.230071172,0.321547643,0,0.390994397,0.407755968,-0.825141474,0,0.058728295,0.883630198,0.464487525,0,-10.1238724,-5.534527764,2.728024947,1
0.915141068,-0.226431929,0.333534716,0,0.39955142,0.399396094,-0.825131155,0,0.053623576,0.888375676,0.455974967,0,-10.10421692,-5.548953343,2.744276404,1
